date,close_sz,close_sh,close_cyb,close_kc,regime_sz,regime_sh,regime_cyb,regime_kc,regime_hs300,regime_zz500,chop_sz,chop_sh,chop_cyb,chop_kc,resonance,strong_bull,strong_bear,cyb_kc_resonance,bs_sz,ts_sz,bs_sh,ts_sh,bs_cyb,ts_cyb,bs_kc,ts_kc,bd_sz,bd_sh,bd_cyb,bd_kc,bs_ok_sz,bs_ok_sh,bs_ok_cyb,bs_ok_kc,day_seq_sz,day_seq_sh,day_seq_cyb,day_seq_kc,month_win,week_win,osc_origin_sz,osc_origin_sh,verdict_sz,verdict_sh,verdict_cyb,verdict_kc,reason_sz,reason_sh,reason_cyb,reason_kc,verdict_main,verdict_tech,reason
2020-03-27,10109.906,2772.203,1903.881,,偏空,偏空,偏空,,偏空,偏空,41.7,40.9,44.7,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,0,,,,,False,False,,,试探(磨底),空仓,试探(磨底),,CHOP=42(磨底),趋势向下,CHOP=45(磨底),,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-03-30,9904.951,2747.214,1860.484,,下行趋势,下行趋势,下行趋势,,下行趋势,下行趋势,40.5,39.2,43.7,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,空仓,,趋势向下,趋势向下,趋势向下,,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-03-31,9962.305,2750.296,1871.917,,下行趋势,下行趋势,下行趋势,,下行趋势,下行趋势,48.5,46.3,53.4,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,空仓,,趋势向下,趋势向下,趋势向下,,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-04-01,9951.837,2734.522,1864.8,,下行趋势,下行趋势,下行趋势,,下行趋势,下行趋势,50.4,50.0,55.2,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,空仓,,趋势向下,趋势向下,趋势向下,,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-04-02,10179.204,2780.638,1916.951,,下行趋势,下行趋势,下行趋势,,下行趋势,下行趋势,50.8,49.4,56.0,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,空仓,,趋势向下,趋势向下,趋势向下,,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-04-03,10110.113,2763.987,1906.675,,下行趋势,下行趋势,下行趋势,,下行趋势,下行趋势,60.8,58.3,62.8,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,观望,,趋势向下,趋势向下,震荡，来路下行→观望 | CHOP=63>61.8硬切换(趋势→震荡),,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-04-07,10428.913,2820.763,1969.782,,下行趋势,偏空,偏空,,偏空,偏空,58.6,56.7,60.9,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,空仓,,趋势向下,趋势向下,趋势向下,,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-04-08,10386.545,2815.369,1964.757,,下行趋势,偏空,下行趋势,,偏空,偏空,56.7,53.4,58.7,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,空仓,,趋势向下,趋势向下,趋势向下,,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-04-09,10463.046,2825.904,1997.136,,偏空,偏空,偏空,,偏空,偏空,51.6,49.5,51.0,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,空仓,,趋势向下,趋势向下,趋势向下,,空仓,观望,主板:五指数强共振_下跌(0多5空) 科技:KC=观望→观望+双创混合(降档)
2020-04-10,10298.413,2796.631,1949.885,,偏空,偏空,震荡,,偏空,偏空,51.0,49.0,51.1,,强共振_下跌,False,True,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,观望,,趋势向下,趋势向下,震荡，来路下行→观望,,空仓,观望,主板:五指数强共振_下跌(0多4空) 科技:KC=观望→观望+双创混合(降档)
2020-04-13,10223.163,2783.048,1923.081,,震荡,偏空,震荡,,偏空,偏空,46.6,47.2,47.8,,偏共振_偏空,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,下行,,观望,空仓,观望,,震荡，来路下行→观望,趋势向下,震荡，来路下行→观望,,观望(偏空),观望,主板:五指数偏共振_偏空(0多3空) 科技:KC=观望→观望+双创混合(降档)
2020-04-14,10475.705,2827.283,1985.426,,震荡,偏空,震荡,,偏空,偏空,53.3,60.5,51.1,,偏共振_偏空,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,下行,,观望,空仓,观望,,震荡，来路下行→观望,趋势向下,震荡，来路下行→观望,,观望(偏空),观望,主板:五指数偏共振_偏空(0多3空) 科技:KC=观望→观望+双创混合(降档)
2020-04-15,10417.374,2811.174,1977.515,,震荡,偏空,震荡,,偏空,偏空,49.5,57.3,48.6,,偏共振_偏空,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,下行,,观望,空仓,观望,,震荡，来路下行→观望,趋势向下,震荡，来路下行→观望,,观望(偏空),观望,主板:五指数偏共振_偏空(0多3空) 科技:KC=观望→观望+双创混合(降档)
2020-04-16,10470.794,2819.935,2008.388,,震荡,偏空,震荡,,震荡,震荡,49.1,56.6,47.1,,混合,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,下行,,观望,空仓,观望,,震荡，来路下行→观望,趋势向下,震荡，来路下行→观望,,观望,观望,主板:五指数混合(0多0空) 科技:KC=观望→观望+双创混合(降档)
2020-04-17,10527.99,2838.495,2020.77,,偏空,偏空,震荡,,下行趋势,震荡,43.7,49.5,39.3,,偏共振_偏空,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,观望,,趋势向下,趋势向下,震荡，来路下行→观望,,观望(偏空),观望,主板:五指数偏共振_偏空(0多3空) 科技:KC=观望→观望+双创混合(降档)
2020-04-20,10621.497,2852.553,2043.437,,震荡,震荡,震荡,,震荡,震荡,45.6,47.2,40.7,,混合,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,下行,观望,观望,观望,,震荡,震荡，来路下行→观望,震荡，来路下行→观望,,观望,观望,主板:五指数混合(0多0空) 科技:KC=观望→观望+双创混合(降档)
2020-04-21,10506.856,2827.013,2023.942,,偏多,偏空,偏多,,偏多,偏多,46.9,48.5,42.1,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,持股,试探,持股,,趋势向上,强共振上升+单指数偏空→试探,趋势向上,,持股,观望,主板:五指数强共振_上升(4多1空) 科技:KC=观望→观望+双创混合(降档)
2020-04-22,10617.192,2843.98,2043.171,,偏空,偏空,偏多,,偏空,震荡,47.0,47.9,42.3,,偏共振_偏空,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,空仓,空仓,持股,,趋势向下,趋势向下,趋势向上,,观望(偏空),观望,主板:五指数偏共振_偏空(1多3空) 科技:KC=观望→观望+双创混合(降档)
2020-04-23,10564.046,2838.499,2029.524,,震荡,震荡,震荡,,震荡,震荡,51.8,55.4,47.2,,混合,False,False,混合,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,观望,观望,观望,,震荡,震荡,震荡,,观望,观望,主板:五指数混合(0多0空) 科技:KC=观望→观望+双创混合(降档)
2020-04-24,10423.462,2808.529,2003.748,,震荡,震荡,震荡,,震荡,震荡,59.7,64.6,51.8,,混合,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,观望,观望,观望,,震荡,震荡 | CHOP=65>61.8硬切换(趋势→震荡),震荡,,观望,观望,主板:五指数混合(0多0空) 科技:KC=观望→观望+双创混合(降档)
2020-04-27,10452.171,2815.495,2018.666,,震荡,震荡,震荡,,震荡,震荡,56.9,62.0,50.0,,混合,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,观望,观望,观望,,震荡,震荡 | CHOP=62>61.8硬切换(趋势→震荡),震荡,,观望,观望,主板:五指数混合(0多0空) 科技:KC=观望→观望+双创混合(降档)
2020-04-28,10501.147,2810.024,2030.724,,偏多,震荡,偏多,,偏多,震荡,61.3,58.8,54.2,,偏共振_偏多,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,持股(警戒),观望,持股(警戒),,趋势+顶结构→警戒,震荡,趋势+顶结构→警戒,,观望(偏多),观望,主板:五指数偏共振_偏多(3多0空) 科技:KC=观望→观望+双创混合(降档)
2020-04-29,10514.173,2822.442,2030.477,,偏多,震荡,偏多,,偏多,震荡,61.9,59.9,53.9,,偏共振_偏多,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,False,False,,,观望,观望,持股(警戒),,震荡 | CHOP=62>61.8硬切换(趋势→震荡),震荡,趋势+顶结构→警戒,,观望(偏多),观望,主板:五指数偏共振_偏多(3多0空) 科技:KC=观望→观望+双创混合(降档)
2020-04-30,10721.779,2860.082,2069.432,,偏多,偏多,上行趋势,,上行趋势,偏多,55.8,56.0,48.6,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股(警戒),持股,持股(警戒),,趋势+顶结构→警戒,趋势向上 | ⚠️CHOP=56(距61.8切换线仅5.8点),趋势+顶结构→警戒,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-06,10883.219,2878.14,2110.267,,上行趋势,偏多,上行趋势,,上行趋势,震荡,51.2,53.5,47.2,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股,,趋势向上,趋势向上,趋势向上,,持股,观望,主板:五指数强共振_上升(4多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-07,10863.285,2871.523,2106.842,,偏多,偏多,上行趋势,,上行趋势,偏多,46.6,50.5,51.1,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股,,趋势向上,趋势向上,趋势向上,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-08,11001.579,2895.344,2125.243,,上行趋势,偏多,上行趋势,,上行趋势,偏多,41.6,45.3,46.2,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股,,趋势向上,趋势向上,趋势向上,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-11,10969.282,2894.802,2102.825,,上行趋势,偏多,上行趋势,,上行趋势,偏多,40.5,42.9,46.2,,强共振_上升,True,False,混合,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股(警戒),,趋势向上,趋势向上,趋势+顶结构→警戒,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-12,11015.559,2891.556,2124.15,,上行趋势,偏多,上行趋势,,上行趋势,震荡,40.4,42.2,45.8,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股(警戒),,趋势向上,趋势向上,趋势+顶结构→警戒,,持股,观望,主板:五指数强共振_上升(4多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-13,11074.593,2898.05,2140.681,,上行趋势,上行趋势,上行趋势,,上行趋势,上行趋势,41.0,42.6,45.0,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,高9,,True,False,,,持股,持股,持股(警戒),,趋势向上,趋势向上,趋势+顶结构→警戒,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-14,10962.147,2870.342,2117.647,,上行趋势,偏多,上行趋势,,上行趋势,上行趋势,39.4,41.4,43.5,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股(警戒),,趋势向上,趋势向上,趋势+顶结构→警戒,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-15,10964.892,2868.459,2124.311,,上行趋势,偏多,上行趋势,,偏多,偏多,38.1,40.2,42.8,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股(警戒),,趋势向上,趋势向上,趋势+顶结构→警戒,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-18,10921.146,2875.418,2114.858,,上行趋势,偏多,上行趋势,,上行趋势,偏多,38.9,41.0,43.5,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股(警戒),,趋势向上,趋势向上,趋势+顶结构→警戒,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-19,11052.848,2898.576,2144.121,,上行趋势,上行趋势,上行趋势,,上行趋势,上行趋势,38.0,40.1,42.7,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,持股,,趋势向上,趋势向上,趋势向上,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-20,10948.478,2883.738,2118.119,,偏多,偏多,上行趋势,,偏多,偏多,37.7,39.4,41.1,,强共振_上升,True,False,混合,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,减仓,,趋势向上,趋势向上,趋势+第2次顶结构→减仓,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-21,10845.396,2867.924,2099.432,,偏多,偏多,偏多,,偏多,偏多,47.6,48.3,51.6,,强共振_上升,True,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,,,持股,持股,减仓,,趋势向上,趋势向上,趋势+第2次顶结构→减仓,,持股,观望,主板:五指数强共振_上升(5多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-22,10604.966,2813.765,2046.596,,震荡,震荡,震荡,,震荡,震荡,57.1,53.4,58.5,,混合,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,,,,,True,False,上行,上行,观望(偏多),观望(偏多),观望(偏多),,震荡，来路上行→偏多,震荡，来路上行→偏多,震荡，来路上行→偏多,,观望,观望,主板:五指数混合(0多0空) 科技:KC=观望→观望+双创混合(降档)
2020-05-25,10592.845,2817.97,2052.302,,震荡,震荡,震荡,,震荡,震荡,53.0,49.3,56.3,,混合,False,False,混合,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,低9,,,,True,False,上行,上行,观望(偏多),观望(偏多),观望(偏多),,震荡+低9,震荡，来路上行→偏多,震荡，来路上行→偏多,,观望,观望,主板:五指数混合(0多0空) 科技:KC=观望→观望+双创混合(降档)
